2023-05-24 13:19:12,707:INFO:{'in_channels': 11, 'out_channels': 1, 'hidden_dim_1': 64, 'hidden_dim_2': 128, 'hidden_dim_3': 32, 'lr': 0.001, 'batch_size': 128, 'num_epochs': 150, 'num_heads': 3, 'dropout': 0.1, 'criterion': 'nn.MSELoss()'}
2023-05-24 13:19:12,929:INFO:GCN(
  (conv1): GATConv(11, 64, heads=3)
  (conv2): GATConv(64, 128, heads=3)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-24 13:24:36,116:INFO:{'in_channels': 11, 'out_channels': 1, 'hidden_dim_1': 64, 'hidden_dim_2': 128, 'hidden_dim_3': 32, 'lr': 0.001, 'batch_size': 128, 'num_epochs': 150, 'num_heads': 3, 'dropout': 0.1, 'criterion': 'nn.MSELoss()'}
2023-05-24 13:24:36,330:INFO:GCN(
  (conv1): GATConv(11, 64, heads=3)
  (conv2): GATConv(64, 128, heads=3)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-24 13:46:30,226:INFO:{'in_channels': 11, 'out_channels': 1, 'hidden_dim_1': 64, 'hidden_dim_2': 128, 'hidden_dim_3': 32, 'lr': 0.001, 'batch_size': 128, 'num_epochs': 150, 'num_heads': 3, 'dropout': 0.1, 'criterion': 'nn.MSELoss()'}
2023-05-24 13:46:30,491:INFO:GCN(
  (conv1): GATConv(11, 64, heads=3)
  (conv2): GATConv(192, 128, heads=1)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-24 13:48:55,793:INFO:Epoch: 0, Training Loss: 1.5165
2023-05-24 13:49:04,876:INFO:Epoch: 0, Validation Loss: 1.3165
2023-05-24 13:50:43,590:INFO:Epoch: 1, Training Loss: 1.2558
2023-05-24 13:50:48,808:INFO:Epoch: 1, Validation Loss: 1.7965
2023-05-24 13:52:23,457:INFO:Epoch: 2, Training Loss: 1.1800
2023-05-24 13:52:28,882:INFO:Epoch: 2, Validation Loss: 1.2693
2023-05-24 13:53:46,253:INFO:Epoch: 3, Training Loss: 1.1247
2023-05-24 13:53:50,832:INFO:Epoch: 3, Validation Loss: 1.2046
2023-05-24 13:55:08,833:INFO:Epoch: 4, Training Loss: 1.0863
2023-05-24 13:55:14,009:INFO:Epoch: 4, Validation Loss: 1.1603
2023-05-24 13:56:42,254:INFO:Epoch: 5, Training Loss: 1.0681
2023-05-24 13:56:46,936:INFO:Epoch: 5, Validation Loss: 1.1004
2023-05-24 13:58:08,742:INFO:Epoch: 6, Training Loss: 1.0536
2023-05-24 13:58:13,203:INFO:Epoch: 6, Validation Loss: 1.0442
2023-05-24 13:59:36,636:INFO:Epoch: 7, Training Loss: 1.0265
2023-05-24 13:59:40,958:INFO:Epoch: 7, Validation Loss: 1.1071
2023-05-24 14:01:10,024:INFO:Epoch: 8, Training Loss: 1.0159
2023-05-24 14:01:14,379:INFO:Epoch: 8, Validation Loss: 1.0979
2023-05-24 14:02:32,536:INFO:Epoch: 9, Training Loss: 0.9994
2023-05-24 14:02:37,296:INFO:Epoch: 9, Validation Loss: 1.2951
2023-05-24 14:04:04,144:INFO:Epoch: 10, Training Loss: 0.9878
2023-05-24 14:04:09,951:INFO:Epoch: 10, Validation Loss: 1.1787
2023-05-24 14:05:31,283:INFO:Epoch: 11, Training Loss: 0.9777
2023-05-24 14:05:35,959:INFO:Epoch: 11, Validation Loss: 1.0817
2023-05-24 14:07:07,234:INFO:Epoch: 12, Training Loss: 0.9669
2023-05-24 14:07:11,259:INFO:Epoch: 12, Validation Loss: 1.1901
2023-05-24 14:08:24,388:INFO:Epoch: 13, Training Loss: 0.9664
2023-05-24 14:08:28,494:INFO:Epoch: 13, Validation Loss: 1.0804
2023-05-24 14:09:48,251:INFO:Epoch: 14, Training Loss: 0.9492
2023-05-24 14:09:51,968:INFO:Epoch: 14, Validation Loss: 1.0033
2023-05-24 14:11:09,436:INFO:Epoch: 15, Training Loss: 0.9422
2023-05-24 14:11:14,514:INFO:Epoch: 15, Validation Loss: 1.0461
2023-05-24 14:12:50,891:INFO:Epoch: 16, Training Loss: 0.9447
2023-05-24 14:12:55,827:INFO:Epoch: 16, Validation Loss: 1.0549
2023-05-24 14:14:18,178:INFO:Epoch: 17, Training Loss: 0.9306
2023-05-24 14:14:23,676:INFO:Epoch: 17, Validation Loss: 1.0523
2023-05-24 14:15:52,324:INFO:Epoch: 18, Training Loss: 0.9376
2023-05-24 14:15:58,785:INFO:Epoch: 18, Validation Loss: 0.9543
2023-05-24 14:17:23,732:INFO:Epoch: 19, Training Loss: 0.9231
2023-05-24 14:17:28,241:INFO:Epoch: 19, Validation Loss: 1.0209
2023-05-24 14:19:00,720:INFO:Epoch: 20, Training Loss: 0.9124
2023-05-24 14:19:05,769:INFO:Epoch: 20, Validation Loss: 1.1102
2023-05-24 14:20:36,986:INFO:Epoch: 21, Training Loss: 0.9177
2023-05-24 14:20:41,074:INFO:Epoch: 21, Validation Loss: 1.0880
2023-05-24 14:21:58,179:INFO:Epoch: 22, Training Loss: 0.9110
2023-05-24 14:22:03,162:INFO:Epoch: 22, Validation Loss: 0.9732
2023-05-24 14:23:17,077:INFO:Epoch: 23, Training Loss: 0.9068
2023-05-24 14:23:21,137:INFO:Epoch: 23, Validation Loss: 0.9624
2023-05-24 14:24:32,697:INFO:Epoch: 24, Training Loss: 0.9001
2023-05-24 14:24:36,644:INFO:Epoch: 24, Validation Loss: 1.0565
2023-05-24 14:25:58,692:INFO:Epoch: 25, Training Loss: 0.8937
2023-05-24 14:26:03,917:INFO:Epoch: 25, Validation Loss: 1.0307
2023-05-24 14:27:15,416:INFO:Epoch: 26, Training Loss: 0.8916
2023-05-24 14:27:20,248:INFO:Epoch: 26, Validation Loss: 1.0543
2023-05-24 14:28:35,327:INFO:Epoch: 27, Training Loss: 0.8851
2023-05-24 14:28:39,205:INFO:Epoch: 27, Validation Loss: 0.9783
2023-05-24 14:29:52,603:INFO:Epoch: 28, Training Loss: 0.8850
2023-05-24 14:29:56,497:INFO:Epoch: 28, Validation Loss: 1.0237
2023-05-24 14:31:15,397:INFO:Epoch: 29, Training Loss: 0.8836
2023-05-24 14:31:19,732:INFO:Epoch: 29, Validation Loss: 0.9463
2023-05-24 14:32:29,688:INFO:Epoch: 30, Training Loss: 0.8817
2023-05-24 14:32:33,421:INFO:Epoch: 30, Validation Loss: 1.0924
2023-05-24 14:33:44,716:INFO:Epoch: 31, Training Loss: 0.8699
2023-05-24 14:33:48,547:INFO:Epoch: 31, Validation Loss: 0.9486
2023-05-24 14:34:57,791:INFO:Epoch: 32, Training Loss: 0.8688
2023-05-24 14:35:03,159:INFO:Epoch: 32, Validation Loss: 1.0033
2023-05-24 14:36:15,723:INFO:Epoch: 33, Training Loss: 0.8716
2023-05-24 14:36:19,453:INFO:Epoch: 33, Validation Loss: 1.0803
2023-05-24 14:37:26,380:INFO:Epoch: 34, Training Loss: 0.8699
2023-05-24 14:37:30,186:INFO:Epoch: 34, Validation Loss: 1.0570
2023-05-24 14:38:36,470:INFO:Epoch: 35, Training Loss: 0.8663
2023-05-24 14:38:40,547:INFO:Epoch: 35, Validation Loss: 1.0493
2023-05-24 14:39:49,711:INFO:Epoch: 36, Training Loss: 0.8612
2023-05-24 14:39:53,526:INFO:Epoch: 36, Validation Loss: 0.9501
2023-05-24 14:41:03,310:INFO:Epoch: 37, Training Loss: 0.8598
2023-05-24 14:41:06,891:INFO:Epoch: 37, Validation Loss: 0.8646
2023-05-24 14:42:13,371:INFO:Epoch: 38, Training Loss: 0.8610
2023-05-24 14:42:17,242:INFO:Epoch: 38, Validation Loss: 0.9828
2023-05-24 14:43:30,014:INFO:Epoch: 39, Training Loss: 0.8574
2023-05-24 14:43:35,812:INFO:Epoch: 39, Validation Loss: 1.1274
2023-05-24 14:44:55,281:INFO:Epoch: 40, Training Loss: 0.8557
2023-05-24 14:45:00,694:INFO:Epoch: 40, Validation Loss: 0.9662
2023-05-24 14:46:11,385:INFO:Epoch: 41, Training Loss: 0.8574
2023-05-24 14:46:15,110:INFO:Epoch: 41, Validation Loss: 0.8956
2023-05-24 14:47:20,877:INFO:Epoch: 42, Training Loss: 0.8461
2023-05-24 14:47:24,555:INFO:Epoch: 42, Validation Loss: 1.0286
2023-05-24 14:48:38,759:INFO:Epoch: 43, Training Loss: 0.8487
2023-05-24 14:48:43,304:INFO:Epoch: 43, Validation Loss: 0.9419
2023-05-24 14:49:53,477:INFO:Epoch: 44, Training Loss: 0.8457
2023-05-24 14:49:58,369:INFO:Epoch: 44, Validation Loss: 1.0105
2023-05-24 14:51:13,815:INFO:Epoch: 45, Training Loss: 0.8423
2023-05-24 14:51:18,033:INFO:Epoch: 45, Validation Loss: 0.9782
2023-05-24 14:52:34,172:INFO:Epoch: 46, Training Loss: 0.8449
2023-05-24 14:52:38,343:INFO:Epoch: 46, Validation Loss: 1.0547
2023-05-24 14:53:52,119:INFO:Epoch: 47, Training Loss: 0.8415
2023-05-24 14:53:56,185:INFO:Epoch: 47, Validation Loss: 1.0165
2023-05-24 14:55:10,488:INFO:Epoch: 48, Training Loss: 0.8416
2023-05-24 14:55:14,896:INFO:Epoch: 48, Validation Loss: 0.9322
2023-05-24 14:56:29,150:INFO:Epoch: 49, Training Loss: 0.8344
2023-05-24 14:56:33,004:INFO:Epoch: 49, Validation Loss: 0.9159
2023-05-24 14:57:44,682:INFO:Epoch: 50, Training Loss: 0.8338
2023-05-24 14:57:50,173:INFO:Epoch: 50, Validation Loss: 0.9713
2023-05-24 14:59:12,433:INFO:Epoch: 51, Training Loss: 0.8310
2023-05-24 14:59:16,422:INFO:Epoch: 51, Validation Loss: 0.8479
2023-05-24 15:00:27,438:INFO:Epoch: 52, Training Loss: 0.8328
2023-05-24 15:00:31,503:INFO:Epoch: 52, Validation Loss: 1.0120
2023-05-24 15:01:49,123:INFO:Epoch: 53, Training Loss: 0.8256
2023-05-24 15:01:54,062:INFO:Epoch: 53, Validation Loss: 0.9206
2023-05-24 15:03:16,862:INFO:Epoch: 54, Training Loss: 0.8253
2023-05-24 15:03:21,717:INFO:Epoch: 54, Validation Loss: 1.0910
2023-05-24 15:04:54,666:INFO:Epoch: 55, Training Loss: 0.8257
2023-05-24 15:05:01,330:INFO:Epoch: 55, Validation Loss: 0.8398
2023-05-24 15:06:36,824:INFO:Epoch: 56, Training Loss: 0.8228
2023-05-24 15:06:42,037:INFO:Epoch: 56, Validation Loss: 1.0172
2023-05-24 15:08:28,521:INFO:Epoch: 57, Training Loss: 0.8262
2023-05-24 15:08:34,380:INFO:Epoch: 57, Validation Loss: 0.9379
2023-05-24 15:10:07,429:INFO:Epoch: 58, Training Loss: 0.8168
2023-05-24 15:10:12,072:INFO:Epoch: 58, Validation Loss: 0.9895
2023-05-24 15:11:34,655:INFO:Epoch: 59, Training Loss: 0.8216
2023-05-24 15:11:39,340:INFO:Epoch: 59, Validation Loss: 0.9481
2023-05-24 15:13:03,110:INFO:Epoch: 60, Training Loss: 0.8204
2023-05-24 15:13:07,787:INFO:Epoch: 60, Validation Loss: 0.9308
2023-05-24 15:14:29,911:INFO:Epoch: 61, Training Loss: 0.8166
2023-05-24 15:14:34,754:INFO:Epoch: 61, Validation Loss: 0.8837
2023-05-24 15:16:01,931:INFO:Epoch: 62, Training Loss: 0.8082
2023-05-24 15:16:07,455:INFO:Epoch: 62, Validation Loss: 1.0145
2023-05-24 15:17:32,706:INFO:Epoch: 63, Training Loss: 0.8130
2023-05-24 15:17:37,483:INFO:Epoch: 63, Validation Loss: 0.9901
2023-05-24 15:18:59,669:INFO:Epoch: 64, Training Loss: 0.8129
2023-05-24 15:19:04,434:INFO:Epoch: 64, Validation Loss: 0.9987
2023-05-24 15:20:26,356:INFO:Epoch: 65, Training Loss: 0.8064
2023-05-24 15:20:31,794:INFO:Epoch: 65, Validation Loss: 0.9250
2023-05-24 15:22:02,777:INFO:Epoch: 66, Training Loss: 0.8015
2023-05-24 15:22:07,588:INFO:Epoch: 66, Validation Loss: 0.9508
2023-05-24 15:23:36,266:INFO:Epoch: 67, Training Loss: 0.8052
2023-05-24 15:23:41,088:INFO:Epoch: 67, Validation Loss: 0.9837
2023-05-24 15:25:09,630:INFO:Epoch: 68, Training Loss: 0.8011
2023-05-24 15:25:15,547:INFO:Epoch: 68, Validation Loss: 1.0264
2023-05-24 15:26:53,754:INFO:Epoch: 69, Training Loss: 0.8043
2023-05-24 15:26:58,519:INFO:Epoch: 69, Validation Loss: 0.9943
2023-05-24 15:28:32,817:INFO:Epoch: 70, Training Loss: 0.7967
2023-05-24 15:28:38,296:INFO:Epoch: 70, Validation Loss: 0.9615
2023-05-24 15:30:07,057:INFO:Epoch: 71, Training Loss: 0.8044
2023-05-24 15:30:13,882:INFO:Epoch: 71, Validation Loss: 1.0153
2023-05-24 15:31:51,514:INFO:Epoch: 72, Training Loss: 0.7968
2023-05-24 15:31:58,274:INFO:Epoch: 72, Validation Loss: 0.9236
2023-05-24 15:33:46,929:INFO:Epoch: 73, Training Loss: 0.7946
2023-05-24 15:33:53,606:INFO:Epoch: 73, Validation Loss: 0.9622
2023-05-24 15:35:40,531:INFO:Epoch: 74, Training Loss: 0.7950
2023-05-24 15:35:47,268:INFO:Epoch: 74, Validation Loss: 0.8241
2023-05-24 15:37:31,584:INFO:Epoch: 75, Training Loss: 0.7972
2023-05-24 15:37:37,865:INFO:Epoch: 75, Validation Loss: 0.9664
2023-05-24 15:39:22,914:INFO:Epoch: 76, Training Loss: 0.7946
2023-05-24 15:39:29,418:INFO:Epoch: 76, Validation Loss: 1.0701
2023-05-24 15:41:16,141:INFO:Epoch: 77, Training Loss: 0.7907
2023-05-24 15:41:22,199:INFO:Epoch: 77, Validation Loss: 0.9675
2023-05-24 15:43:09,009:INFO:Epoch: 78, Training Loss: 0.7889
2023-05-24 15:43:15,287:INFO:Epoch: 78, Validation Loss: 0.9024
2023-05-24 15:45:15,665:INFO:Epoch: 79, Training Loss: 0.7874
2023-05-24 15:45:22,401:INFO:Epoch: 79, Validation Loss: 0.8829
2023-05-24 15:47:09,943:INFO:Epoch: 80, Training Loss: 0.7872
2023-05-24 15:47:16,191:INFO:Epoch: 80, Validation Loss: 0.9301
2023-05-24 15:48:58,201:INFO:Epoch: 81, Training Loss: 0.7827
2023-05-24 15:49:04,138:INFO:Epoch: 81, Validation Loss: 0.8844
2023-05-24 15:50:45,747:INFO:Epoch: 82, Training Loss: 0.7872
2023-05-24 15:50:51,597:INFO:Epoch: 82, Validation Loss: 0.9067
2023-05-24 15:52:32,855:INFO:Epoch: 83, Training Loss: 0.7799
2023-05-24 15:52:38,643:INFO:Epoch: 83, Validation Loss: 0.9120
2023-05-24 15:54:24,906:INFO:Epoch: 84, Training Loss: 0.7848
2023-05-24 15:54:31,023:INFO:Epoch: 84, Validation Loss: 0.8981
2023-05-24 15:56:18,474:INFO:Epoch: 85, Training Loss: 0.7781
2023-05-24 15:56:25,066:INFO:Epoch: 85, Validation Loss: 0.9276
2023-05-24 15:58:15,681:INFO:Epoch: 86, Training Loss: 0.7883
2023-05-24 15:58:23,403:INFO:Epoch: 86, Validation Loss: 0.9025
2023-05-24 16:00:12,900:INFO:Epoch: 87, Training Loss: 0.7799
2023-05-24 16:00:19,054:INFO:Epoch: 87, Validation Loss: 0.9469
2023-05-24 16:02:10,382:INFO:Epoch: 88, Training Loss: 0.7776
2023-05-24 16:02:16,846:INFO:Epoch: 88, Validation Loss: 0.8474
2023-05-24 16:04:07,590:INFO:Epoch: 89, Training Loss: 0.7787
2023-05-24 16:04:13,570:INFO:Epoch: 89, Validation Loss: 0.8635
2023-05-24 16:06:01,254:INFO:Epoch: 90, Training Loss: 0.7738
2023-05-24 16:06:07,705:INFO:Epoch: 90, Validation Loss: 0.8698
2023-05-24 16:08:17,073:INFO:Epoch: 91, Training Loss: 0.7747
2023-05-24 16:08:25,309:INFO:Epoch: 91, Validation Loss: 0.8623
2023-05-24 16:10:48,572:INFO:Epoch: 92, Training Loss: 0.7707
2023-05-24 16:10:57,332:INFO:Epoch: 92, Validation Loss: 0.9004
2023-05-24 16:13:23,828:INFO:Epoch: 93, Training Loss: 0.7741
2023-05-24 16:13:32,966:INFO:Epoch: 93, Validation Loss: 0.9027
2023-05-24 16:16:51,062:INFO:Epoch: 94, Training Loss: 0.7713
2023-05-24 16:16:55,129:INFO:Epoch: 94, Validation Loss: 1.0055
2023-05-24 16:18:11,834:INFO:Epoch: 95, Training Loss: 0.7669
2023-05-24 16:18:16,309:INFO:Epoch: 95, Validation Loss: 1.0391
2023-05-24 16:19:26,399:INFO:Epoch: 96, Training Loss: 0.7724
2023-05-24 16:19:30,191:INFO:Epoch: 96, Validation Loss: 0.9162
2023-05-24 16:20:39,527:INFO:Epoch: 97, Training Loss: 0.7696
2023-05-24 16:20:43,454:INFO:Epoch: 97, Validation Loss: 0.9094
2023-05-24 16:21:55,117:INFO:Epoch: 98, Training Loss: 0.7631
2023-05-24 16:21:59,174:INFO:Epoch: 98, Validation Loss: 0.9152
2023-05-24 16:23:07,006:INFO:Epoch: 99, Training Loss: 0.7724
2023-05-24 16:23:10,839:INFO:Epoch: 99, Validation Loss: 0.9215
2023-05-24 16:24:20,875:INFO:Epoch: 100, Training Loss: 0.7695
2023-05-24 16:24:24,753:INFO:Epoch: 100, Validation Loss: 0.8840
2023-05-24 16:25:33,384:INFO:Epoch: 101, Training Loss: 0.7626
2023-05-24 16:25:37,593:INFO:Epoch: 101, Validation Loss: 0.9102
2023-05-24 16:26:53,269:INFO:Epoch: 102, Training Loss: 0.7668
2023-05-24 16:26:57,133:INFO:Epoch: 102, Validation Loss: 0.9453
2023-05-24 16:28:05,028:INFO:Epoch: 103, Training Loss: 0.7660
2023-05-24 16:28:08,820:INFO:Epoch: 103, Validation Loss: 0.8967
2023-05-24 16:29:16,906:INFO:Epoch: 104, Training Loss: 0.7705
2023-05-24 16:29:20,753:INFO:Epoch: 104, Validation Loss: 0.9069
2023-05-24 16:30:28,589:INFO:Epoch: 105, Training Loss: 0.7639
2023-05-24 16:30:32,408:INFO:Epoch: 105, Validation Loss: 0.9821
2023-05-24 16:31:41,096:INFO:Epoch: 106, Training Loss: 0.7613
2023-05-24 16:31:45,110:INFO:Epoch: 106, Validation Loss: 0.8789
2023-05-24 16:32:55,213:INFO:Epoch: 107, Training Loss: 0.7622
2023-05-24 16:32:59,174:INFO:Epoch: 107, Validation Loss: 0.8406
2023-05-24 16:34:14,579:INFO:Epoch: 108, Training Loss: 0.7608
2023-05-24 16:34:19,537:INFO:Epoch: 108, Validation Loss: 0.8436
2023-05-24 16:35:35,120:INFO:Epoch: 109, Training Loss: 0.7558
2023-05-24 16:35:39,251:INFO:Epoch: 109, Validation Loss: 0.8983
2023-05-24 16:36:48,954:INFO:Epoch: 110, Training Loss: 0.7562
2023-05-24 16:36:53,089:INFO:Epoch: 110, Validation Loss: 0.9213
2023-05-24 16:38:00,927:INFO:Epoch: 111, Training Loss: 0.7578
2023-05-24 16:38:04,929:INFO:Epoch: 111, Validation Loss: 0.9029
2023-05-24 16:39:18,062:INFO:Epoch: 112, Training Loss: 0.7550
2023-05-24 16:39:22,050:INFO:Epoch: 112, Validation Loss: 0.8360
2023-05-24 16:40:31,879:INFO:Epoch: 113, Training Loss: 0.7526
2023-05-24 16:40:35,763:INFO:Epoch: 113, Validation Loss: 0.8630
2023-05-24 16:41:51,238:INFO:Epoch: 114, Training Loss: 0.7549
